headline,url,publisher,date,stock
How The Pieces Add Up: QUS Targets $131,https://www.nasdaq.com/articles/how-the-pieces-add-up%3A-qus-targets-%24131,Nasdaq,2023-05-15 00:00:00 UTC,AA
Alcoa signs 8-year alumina supply deal with Emirates Global Aluminium,https://www.nasdaq.com/articles/alcoa-signs-8-year-alumina-supply-deal-with-emirates-global-aluminium,Nasdaq,2023-05-15 00:00:00 UTC,AA
Alcoa Reaches Tentative Agreement With United Steelworkers For Employees At Two U.S. Locations,https://www.nasdaq.com/articles/alcoa-reaches-tentative-agreement-with-united-steelworkers-for-employees-at-two-u.s.,Nasdaq,2023-05-11 00:00:00 UTC,AA
Credit Suisse Upgrades Alcoa (AA),https://www.nasdaq.com/articles/credit-suisse-upgrades-alcoa-aa,Nasdaq,2023-05-11 00:00:00 UTC,AA
"‘Time to Buy,’ Says J.P. Morgan About These Top Aluminum Stocks",https://www.nasdaq.com/articles/time-to-buy-says-j.p.-morgan-about-these-top-aluminum-stocks,Nasdaq,2023-05-08 00:00:00 UTC,AA
JP Morgan Initiates Coverage of Alcoa (AA) with Overweight Recommendation,https://www.nasdaq.com/articles/jp-morgan-initiates-coverage-of-alcoa-aa-with-overweight-recommendation,Nasdaq,2023-05-08 00:00:00 UTC,AA
Alcoa (AA) Declares $0.10 Dividend,https://www.nasdaq.com/articles/alcoa-aa-declares-%240.10-dividend,Nasdaq,2023-05-06 00:00:00 UTC,AA
Why Arconic Stock Zoomed This Week,https://www.nasdaq.com/articles/why-arconic-stock-zoomed-this-week,Nasdaq,2023-05-05 00:00:00 UTC,AA
Guru Fundamental Report for AA,https://www.nasdaq.com/articles/guru-fundamental-report-for-aa-2,Nasdaq,2023-05-04 00:00:00 UTC,AA
AA June 23rd Options Begin Trading,https://www.nasdaq.com/articles/aa-june-23rd-options-begin-trading,Nasdaq,2023-05-04 00:00:00 UTC,AA
"‘Load Up,’ Says Goldman Sachs About These 3 Metal Stocks",https://www.nasdaq.com/articles/load-up-says-goldman-sachs-about-these-3-metal-stocks,Nasdaq,2023-04-27 00:00:00 UTC,AA
Japan buyers agree to pay Q2 aluminium premiums of $125-$130/T -sources,https://www.nasdaq.com/articles/japan-buyers-agree-to-pay-q2-aluminium-premiums-of-%24125-%24130-t-sources,Nasdaq,2023-04-27 00:00:00 UTC,AA
June 9th Options Now Available For Alcoa (AA),https://www.nasdaq.com/articles/june-9th-options-now-available-for-alcoa-aa,Nasdaq,2023-04-27 00:00:00 UTC,AA
Morgan Stanley Maintains Alcoa (AA) Equal-Weight Recommendation,https://www.nasdaq.com/articles/morgan-stanley-maintains-alcoa-aa-equal-weight-recommendation,Nasdaq,2023-04-25 00:00:00 UTC,AA
AA Crosses Critical Technical Indicator,https://www.nasdaq.com/articles/aa-crosses-critical-technical-indicator,Nasdaq,2023-04-25 00:00:00 UTC,AA
"Notable Monday Option Activity: RETA, AA, FOXA",https://www.nasdaq.com/articles/notable-monday-option-activity%3A-reta-aa-foxa,Nasdaq,2023-04-24 00:00:00 UTC,AA
New Strong Sell Stocks for April 24th,https://www.nasdaq.com/articles/new-strong-sell-stocks-for-april-24th,Nasdaq,2023-04-24 00:00:00 UTC,AA
B. Riley Securities Maintains Alcoa (AA) Neutral Recommendation,https://www.nasdaq.com/articles/b.-riley-securities-maintains-alcoa-aa-neutral-recommendation,Nasdaq,2023-04-21 00:00:00 UTC,AA
COLUMN-Aluminium's fortunes tied to Yunnan weather forecast: Andy Home,https://www.nasdaq.com/articles/column-aluminiums-fortunes-tied-to-yunnan-weather-forecast%3A-andy-home,Nasdaq,2023-04-21 00:00:00 UTC,AA
"Friday Sector Laggards: Metals & Mining, Non-Precious Metals & Non-Metallic Mining Stocks",https://www.nasdaq.com/articles/friday-sector-laggards%3A-metals-mining-non-precious-metals-non-metallic-mining-stocks-0,Nasdaq,2023-04-21 00:00:00 UTC,AA
BMO Capital Maintains Alcoa (AA) Market Perform Recommendation,https://www.nasdaq.com/articles/bmo-capital-maintains-alcoa-aa-market-perform-recommendation,Nasdaq,2023-04-20 00:00:00 UTC,AA
Guru Fundamental Report for AA,https://www.nasdaq.com/articles/guru-fundamental-report-for-aa-1,Nasdaq,2023-04-20 00:00:00 UTC,AA
"Alcoa (AA) Reports Q1 Loss, Tops Revenue Estimates",https://www.nasdaq.com/articles/alcoa-aa-reports-q1-loss-tops-revenue-estimates,Nasdaq,2023-04-19 00:00:00 UTC,AA
Alcoa Corp. Q1 Earnings Summary,https://www.nasdaq.com/articles/alcoa-corp.-q1-earnings-summary,Nasdaq,2023-04-19 00:00:00 UTC,AA
Alcoa Q1 23 Earnings Conference Call At 5:00 PM ET,https://www.nasdaq.com/articles/alcoa-q1-23-earnings-conference-call-at-5%3A00-pm-et,Nasdaq,2023-04-19 00:00:00 UTC,AA
GRAPHIC-Hefty shortages to help buoy aluminium prices this year,https://www.nasdaq.com/articles/graphic-hefty-shortages-to-help-buoy-aluminium-prices-this-year,Nasdaq,2023-04-18 00:00:00 UTC,AA
What To Anticipate From Alcoa's Q1 Results?,https://www.nasdaq.com/articles/what-to-anticipate-from-alcoas-q1-results,Nasdaq,2023-04-17 00:00:00 UTC,AA
Alcoa (AA) Dips More Than Broader Markets: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-dips-more-than-broader-markets%3A-what-you-should-know-8,Nasdaq,2023-04-14 00:00:00 UTC,AA
"Noteworthy Friday Option Activity: APLS, AA, CELH",https://www.nasdaq.com/articles/noteworthy-friday-option-activity%3A-apls-aa-celh,Nasdaq,2023-04-14 00:00:00 UTC,AA
What's in the Offing for Alcoa (AA) This Earnings Season?,https://www.nasdaq.com/articles/whats-in-the-offing-for-alcoa-aa-this-earnings-season,Nasdaq,2023-04-14 00:00:00 UTC,AA
AA June 2nd Options Begin Trading,https://www.nasdaq.com/articles/aa-june-2nd-options-begin-trading,Nasdaq,2023-04-13 00:00:00 UTC,AA
Market Awaits Consumer Price Index Numbers,https://www.nasdaq.com/articles/market-awaits-consumer-price-index-numbers,Nasdaq,2023-04-11 00:00:00 UTC,AA
Flat Markets Bespeak Importance of CPI Data,https://www.nasdaq.com/articles/flat-markets-bespeak-importance-of-cpi-data,Nasdaq,2023-04-11 00:00:00 UTC,AA
Alcoa (AA) Stock Sinks As Market Gains: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-stock-sinks-as-market-gains%3A-what-you-should-know-4,Nasdaq,2023-04-06 00:00:00 UTC,AA
Guru Fundamental Report for AA,https://www.nasdaq.com/articles/guru-fundamental-report-for-aa-0,Nasdaq,2023-04-06 00:00:00 UTC,AA
May 26th Options Now Available For Alcoa (AA),https://www.nasdaq.com/articles/may-26th-options-now-available-for-alcoa-aa,Nasdaq,2023-04-06 00:00:00 UTC,AA
"Pre-Market Most Active for Apr 6, 2023 : AMC, TQQQ, SQQQ, TSLA, AI, QQQ, TSLL, IFRX, BBAI, AA, PLTR, LYG",https://www.nasdaq.com/articles/pre-market-most-active-for-apr-6-2023-%3A-amc-tqqq-sqqq-tsla-ai-qqq-tsll-ifrx-bbai-aa-pltr,Nasdaq,2023-04-06 00:00:00 UTC,AA
Unusual Put Option Trade in Alcoa (AA) Worth $421.36K,https://www.nasdaq.com/articles/unusual-put-option-trade-in-alcoa-aa-worth-%24421.36k,Nasdaq,2023-04-04 00:00:00 UTC,AA
Alcoa (AA) Outpaces Stock Market Gains: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-outpaces-stock-market-gains%3A-what-you-should-know-5,Nasdaq,2023-03-31 00:00:00 UTC,AA
AA May 12th Options Begin Trading,https://www.nasdaq.com/articles/aa-may-12th-options-begin-trading,Nasdaq,2023-03-30 00:00:00 UTC,AA
Alcoa (AA) Stock Sinks As Market Gains: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-stock-sinks-as-market-gains%3A-what-you-should-know-3,Nasdaq,2023-03-24 00:00:00 UTC,AA
May 5th Options Now Available For Alcoa (AA),https://www.nasdaq.com/articles/may-5th-options-now-available-for-alcoa-aa,Nasdaq,2023-03-23 00:00:00 UTC,AA
Guru Fundamental Report for AA,https://www.nasdaq.com/articles/guru-fundamental-report-for-aa,Nasdaq,2023-03-21 00:00:00 UTC,AA
"Noteworthy ETF Outflows: MDYV, RGA, LEA, AA",https://www.nasdaq.com/articles/noteworthy-etf-outflows%3A-mdyv-rga-lea-aa,Nasdaq,2023-03-20 00:00:00 UTC,AA
"Pre-Market Most Active for Mar 20, 2023 : FRC, TQQQ, PACW, NYCB, UBS, SQQQ, PDD, AA, VTRS, GM, TSLA, BAC",https://www.nasdaq.com/articles/pre-market-most-active-for-mar-20-2023-%3A-frc-tqqq-pacw-nycb-ubs-sqqq-pdd-aa-vtrs-gm-tsla,Nasdaq,2023-03-20 00:00:00 UTC,AA
"METALS-London copper rebounds as Credit Suisse gets lifeline, China demand",https://www.nasdaq.com/articles/metals-london-copper-rebounds-as-credit-suisse-gets-lifeline-china-demand,Nasdaq,2023-03-16 00:00:00 UTC,AA
Shares of AA Now Oversold,https://www.nasdaq.com/articles/shares-of-aa-now-oversold,Nasdaq,2023-03-15 00:00:00 UTC,AA
New Strong Sell Stocks for March 14th,https://www.nasdaq.com/articles/new-strong-sell-stocks-for-march-14th-0,Nasdaq,2023-03-14 00:00:00 UTC,AA
Alcoa (AA) Stock Sinks As Market Gains: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-stock-sinks-as-market-gains%3A-what-you-should-know-2,Nasdaq,2023-03-14 00:00:00 UTC,AA
Alcoa's Australia unit to cut output at Portland aluminium smelter,https://www.nasdaq.com/articles/alcoas-australia-unit-to-cut-output-at-portland-aluminium-smelter,Nasdaq,2023-03-14 00:00:00 UTC,AA
Alcoa Australia to cut Portland aluminium smelter output to 75% capacity,https://www.nasdaq.com/articles/alcoa-australia-to-cut-portland-aluminium-smelter-output-to-75-capacity,Nasdaq,2023-03-14 00:00:00 UTC,AA
New Strong Sell Stocks for March 10th,https://www.nasdaq.com/articles/new-strong-sell-stocks-for-march-10th-0,Nasdaq,2023-03-10 00:00:00 UTC,AA
"Notable Thursday Option Activity: PACW, ICUI, AA",https://www.nasdaq.com/articles/notable-thursday-option-activity%3A-pacw-icui-aa,Nasdaq,2023-03-09 00:00:00 UTC,AA
Alcoa (AA) Outpaces Stock Market Gains: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-outpaces-stock-market-gains%3A-what-you-should-know-4,Nasdaq,2023-03-08 00:00:00 UTC,AA
AA June 2024 Options Begin Trading,https://www.nasdaq.com/articles/aa-june-2024-options-begin-trading,Nasdaq,2023-03-07 00:00:00 UTC,AA
Validea Guru Fundamental Report for AA - 3/7/2023,https://www.nasdaq.com/articles/validea-guru-fundamental-report-for-aa-3-7-2023,Nasdaq,2023-03-07 00:00:00 UTC,AA
New Strong Sell Stocks for March 6th,https://www.nasdaq.com/articles/new-strong-sell-stocks-for-march-6th,Nasdaq,2023-03-06 00:00:00 UTC,AA
Alcoa Reaches Analyst Target Price,https://www.nasdaq.com/articles/alcoa-reaches-analyst-target-price-0,Nasdaq,2023-03-03 00:00:00 UTC,AA
"Ex-Dividend Reminder: Mativ, Kronos Worldwide and Alcoa",https://www.nasdaq.com/articles/ex-dividend-reminder%3A-mativ-kronos-worldwide-and-alcoa,Nasdaq,2023-03-02 00:00:00 UTC,AA
Alcoa (AA) Gains As Market Dips: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-gains-as-market-dips%3A-what-you-should-know-9,Nasdaq,2023-02-28 00:00:00 UTC,AA
U.S. to impose 200% tariff on aluminum from Russia -White House,https://www.nasdaq.com/articles/u.s.-to-impose-200-tariff-on-aluminum-from-russia-white-house,Nasdaq,2023-02-24 00:00:00 UTC,AA
"Noteworthy Friday Option Activity: GOOG, LITE, AA",https://www.nasdaq.com/articles/noteworthy-friday-option-activity%3A-goog-lite-aa,Nasdaq,2023-02-24 00:00:00 UTC,AA
New Strong Sell Stocks for February 22nd,https://www.nasdaq.com/articles/new-strong-sell-stocks-for-february-22nd-0,Nasdaq,2023-02-22 00:00:00 UTC,AA
Validea Guru Fundamental Report for AA - 2/21/2023,https://www.nasdaq.com/articles/validea-guru-fundamental-report-for-aa-2-21-2023,Nasdaq,2023-02-21 00:00:00 UTC,AA
"MDYV, RRX, WBS, AA: Large Inflows Detected at ETF",https://www.nasdaq.com/articles/mdyv-rrx-wbs-aa%3A-large-inflows-detected-at-etf,Nasdaq,2023-02-10 00:00:00 UTC,AA
AA Makes Notable Cross Below Critical Moving Average,https://www.nasdaq.com/articles/aa-makes-notable-cross-below-critical-moving-average-0,Nasdaq,2023-02-10 00:00:00 UTC,AA
Alcoa says workers back 2024 restart of its aluminum smelter in Spain,https://www.nasdaq.com/articles/alcoa-says-workers-back-2024-restart-of-its-aluminum-smelter-in-spain,Nasdaq,2023-02-03 00:00:00 UTC,AA
AA March 24th Options Begin Trading,https://www.nasdaq.com/articles/aa-march-24th-options-begin-trading,Nasdaq,2023-02-02 00:00:00 UTC,AA
SPDR S&P Metals & Mining ETF Experiences Big Inflow,https://www.nasdaq.com/articles/spdr-sp-metals-mining-etf-experiences-big-inflow-1,Nasdaq,2023-01-30 00:00:00 UTC,AA
BlackRock Increases Position in Alcoa (AA),https://www.nasdaq.com/articles/blackrock-increases-position-in-alcoa-aa,Nasdaq,2023-01-30 00:00:00 UTC,AA
3 Stocks to Avoid This Week,https://www.nasdaq.com/articles/3-stocks-to-avoid-this-week-62,Nasdaq,2023-01-23 00:00:00 UTC,AA
COLUMN-Power problems rein in global aluminium output growth: Andy Home,https://www.nasdaq.com/articles/column-power-problems-rein-in-global-aluminium-output-growth%3A-andy-home-0,Nasdaq,2023-01-23 00:00:00 UTC,AA
COLUMN-Power problems rein in global aluminium output growth: Andy Home,https://www.nasdaq.com/articles/column-power-problems-rein-in-global-aluminium-output-growth%3A-andy-home,Nasdaq,2023-01-23 00:00:00 UTC,AA
"Pre-market Movers: BMEA, GGE, HUDI, STBX, TIRX…",https://www.nasdaq.com/articles/pre-market-movers%3A-bmea-gge-hudi-stbx-tirx...,Nasdaq,2023-01-19 00:00:00 UTC,AA
These 2 Stocks Are Yanking the Market Lower Thursday,https://www.nasdaq.com/articles/these-2-stocks-are-yanking-the-market-lower-thursday,Nasdaq,2023-01-19 00:00:00 UTC,AA
Alcoa Q4 22 Earnings Conference Call At 5:00 PM ET,https://www.nasdaq.com/articles/alcoa-q4-22-earnings-conference-call-at-5%3A00-pm-et,Nasdaq,2023-01-18 00:00:00 UTC,AA
3 Companies Positively Surprising in Earnings Season,https://www.nasdaq.com/articles/3-companies-positively-surprising-in-earnings-season,Nasdaq,2023-01-18 00:00:00 UTC,AA
Alcoa Corp. Q4 Earnings Summary,https://www.nasdaq.com/articles/alcoa-corp.-q4-earnings-summary,Nasdaq,2023-01-18 00:00:00 UTC,AA
"After-Hours Earnings Report for January 18, 2023 : KMI, DFS, FHN, AA, WTFC, FUL, TCBI, EGBN, PFBC",https://www.nasdaq.com/articles/after-hours-earnings-report-for-january-18-2023-%3A-kmi-dfs-fhn-aa-wtfc-ful-tcbi-egbn-pfbc,Nasdaq,2023-01-18 00:00:00 UTC,AA
"Alcoa (AA) Reports Q4 Loss, Tops Revenue Estimates",https://www.nasdaq.com/articles/alcoa-aa-reports-q4-loss-tops-revenue-estimates,Nasdaq,2023-01-18 00:00:00 UTC,AA
"Weekly Preview: Earnings To Watch This Week 1-15-23 (AA, NFLX)",https://www.nasdaq.com/articles/weekly-preview-earnings-to-watch-aa-nflx,Nasdaq,2023-01-15 00:00:00 UTC,AA
Fed Fodder Highlights Holiday-Shortened Week,https://www.nasdaq.com/articles/fed-fodder-highlights-holiday-shortened-week,Nasdaq,2023-01-12 00:00:00 UTC,AA
"Notable ETF Inflow Detected - XME, CLF, AA, UEC",https://www.nasdaq.com/articles/notable-etf-inflow-detected-xme-clf-aa-uec,Nasdaq,2023-01-12 00:00:00 UTC,AA
Will Alcoa (AA) Disappoint in Q4 Earnings on Lower Shipments?,https://www.nasdaq.com/articles/will-alcoa-aa-disappoint-in-q4-earnings-on-lower-shipments,Nasdaq,2023-01-12 00:00:00 UTC,AA
Earnings Preview for the Week of January 16th,https://www.nasdaq.com/articles/earnings-preview-for-the-week-of-january-16th,Nasdaq,2023-01-12 00:00:00 UTC,AA
Alcoa reverts to gas for fuelling alumina refineries in Western Australia,https://www.nasdaq.com/articles/alcoa-reverts-to-gas-for-fuelling-alumina-refineries-in-western-australia,Nasdaq,2023-01-11 00:00:00 UTC,AA
Earnings Preview: Alcoa (AA) Q4 Earnings Expected to Decline,https://www.nasdaq.com/articles/earnings-preview%3A-alcoa-aa-q4-earnings-expected-to-decline,Nasdaq,2023-01-11 00:00:00 UTC,AA
Chevron restarts production at Wheatstone gas plant,https://www.nasdaq.com/articles/chevron-restarts-production-at-wheatstone-gas-plant-0,Nasdaq,2023-01-11 00:00:00 UTC,AA
"Alcoa Names William Oplinger COO, Molly Beerman CFO, Effective February 1",https://www.nasdaq.com/articles/alcoa-names-william-oplinger-coo-molly-beerman-cfo-effective-february-1,Nasdaq,2023-01-10 00:00:00 UTC,AA
Bullish Two Hundred Day Moving Average Cross - AA,https://www.nasdaq.com/articles/bullish-two-hundred-day-moving-average-cross-aa,Nasdaq,2023-01-10 00:00:00 UTC,AA
Alcoa's Australia unit flags 30% production cut at alumina refinery,https://www.nasdaq.com/articles/alcoas-australia-unit-flags-30-production-cut-at-alumina-refinery,Nasdaq,2023-01-09 00:00:00 UTC,AA
Alcoa's Australia unit flags production cuts at alumina refinery,https://www.nasdaq.com/articles/alcoas-australia-unit-flags-production-cuts-at-alumina-refinery,Nasdaq,2023-01-09 00:00:00 UTC,AA
Alcoa (AA) Gains But Lags Market: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-gains-but-lags-market%3A-what-you-should-know-5,Nasdaq,2023-01-06 00:00:00 UTC,AA
"Noteworthy Friday Option Activity: DVA, MRVL, AA",https://www.nasdaq.com/articles/noteworthy-friday-option-activity%3A-dva-mrvl-aa,Nasdaq,2023-01-06 00:00:00 UTC,AA
"Buy, Sell, or Hold Alcoa Stock As Aluminum Prices Remain Soft?",https://www.nasdaq.com/articles/buy-sell-or-hold-alcoa-stock-as-aluminum-prices-remain-soft,Nasdaq,2023-01-04 00:00:00 UTC,AA
Alcoa (AA) Dips More Than Broader Markets: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-dips-more-than-broader-markets%3A-what-you-should-know-7,Nasdaq,2023-01-03 00:00:00 UTC,AA
AA vs. ARNC: Should You Buy These Aluminum Stocks?,https://www.nasdaq.com/articles/aa-vs.-arnc%3A-should-you-buy-these-aluminum-stocks,Nasdaq,2022-12-29 00:00:00 UTC,AA
February 2023 Options Now Available For Alcoa (AA),https://www.nasdaq.com/articles/february-2023-options-now-available-for-alcoa-aa,Nasdaq,2022-12-29 00:00:00 UTC,AA
"MDYV, RRX, AA, UGI: Large Outflows Detected at ETF",https://www.nasdaq.com/articles/mdyv-rrx-aa-ugi%3A-large-outflows-detected-at-etf,Nasdaq,2022-12-28 00:00:00 UTC,AA
"Noteworthy Wednesday Option Activity: PARA, AA, LEG",https://www.nasdaq.com/articles/noteworthy-wednesday-option-activity%3A-para-aa-leg,Nasdaq,2022-12-28 00:00:00 UTC,AA
Alcoa (AA) Gains As Market Dips: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-gains-as-market-dips%3A-what-you-should-know-7,Nasdaq,2022-12-27 00:00:00 UTC,AA
Alcoa (AA) Is a Trending Stock: Facts to Know Before Betting on It,https://www.nasdaq.com/articles/alcoa-aa-is-a-trending-stock%3A-facts-to-know-before-betting-on-it-0,Nasdaq,2022-12-23 00:00:00 UTC,AA
Alcoa (AA) Outpaces Stock Market Gains: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-outpaces-stock-market-gains%3A-what-you-should-know-3,Nasdaq,2022-12-21 00:00:00 UTC,AA
"Noteworthy Tuesday Option Activity: ENVX, XPEL, AA",https://www.nasdaq.com/articles/noteworthy-tuesday-option-activity%3A-envx-xpel-aa,Nasdaq,2022-12-20 00:00:00 UTC,AA
"ANALYSIS-Bumper green aluminium output is good news for carmakers, and climate",https://www.nasdaq.com/articles/analysis-bumper-green-aluminium-output-is-good-news-for-carmakers-and-climate-0,Nasdaq,2022-12-19 00:00:00 UTC,AA
"ANALYSIS-Bumper green aluminium output is good news for carmakers, and climate",https://www.nasdaq.com/articles/analysis-bumper-green-aluminium-output-is-good-news-for-carmakers-and-climate,Nasdaq,2022-12-17 00:00:00 UTC,AA
Global aluminium producers offer Japan buyers Q1 premiums of $95-$105/T -sources,https://www.nasdaq.com/articles/global-aluminium-producers-offer-japan-buyers-q1-premiums-of-%2495-%24105-t-sources,Nasdaq,2022-12-14 00:00:00 UTC,AA
Alcoa (AA) Dips More Than Broader Markets: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-dips-more-than-broader-markets%3A-what-you-should-know-6,Nasdaq,2022-12-14 00:00:00 UTC,AA
Investors Heavily Search Alcoa (AA): Here is What You Need to Know,https://www.nasdaq.com/articles/investors-heavily-search-alcoa-aa%3A-here-is-what-you-need-to-know-0,Nasdaq,2022-12-12 00:00:00 UTC,AA
"Noteworthy Monday Option Activity: AA, SGEN, WTTR",https://www.nasdaq.com/articles/noteworthy-monday-option-activity%3A-aa-sgen-wttr,Nasdaq,2022-12-12 00:00:00 UTC,AA
"EPS: Winners, Losers, & Industry Themes",https://www.nasdaq.com/articles/eps%3A-winners-losers-industry-themes,Nasdaq,2022-12-09 00:00:00 UTC,AA
Interesting AA Put And Call Options For January 2023,https://www.nasdaq.com/articles/interesting-aa-put-and-call-options-for-january-2023,Nasdaq,2022-12-08 00:00:00 UTC,AA
Alcoa (AA) Outpaces Stock Market Gains: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-outpaces-stock-market-gains%3A-what-you-should-know-2,Nasdaq,2022-12-08 00:00:00 UTC,AA
